CF61_00595	CF61_00595
HW42_07355	CF57_27855
HW42_07355	CF60_02175
HW42_07355	CF60_08950
HW42_07355	HW42_02300
HW42_07355	HW42_07355
HW42_07360	CF61_20870
HW42_07360	CF59_08915
HW42_07360	BU34_03765
HW42_07360	CF58_08845
HW42_07360	ECONIH1_03975
HW42_07360	CF57_20180
HW42_07360	CF60_08955
HW42_07360	HW42_07360
HW42_07365	CF61_20865
HW42_07365	CF59_08920
HW42_07365	BU34_03760
HW42_07365	CF58_08850
HW42_07365	ECONIH1_03980
HW42_07365	CF57_20175
HW42_07365	CF60_08960
HW42_07365	HW42_07365
HW42_07370	CF61_20860
HW42_07370	CF59_08925
HW42_07370	BU34_03755
HW42_07370	CF58_08855
HW42_07370	ECONIH1_03985
HW42_07370	CF57_20170
HW42_07370	CF60_08965
HW42_07370	HW42_07370
HW42_07375	CF61_20855
HW42_07375	CF59_08930
HW42_07375	BU34_03750
HW42_07375	CF58_08860
HW42_07375	ECONIH1_03990
HW42_07375	CF57_20165
HW42_07375	CF60_08970
HW42_07375	HW42_07375
HW42_07380	CF61_20850
HW42_07380	CF59_08935
HW42_07380	BU34_03745
HW42_07380	CF58_08865
HW42_07380	ECONIH1_03995
HW42_07380	CF57_20160
HW42_07380	CF60_08975
HW42_07380	HW42_07380
HW42_07385	CF61_20845
HW42_07385	CF59_08940
HW42_07385	BU34_03740
HW42_07385	CF58_08870
HW42_07385	ECONIH1_04000
HW42_07385	CF57_20155
HW42_07385	CF60_08980
HW42_07385	HW42_07385
HW42_07390	CF61_20835
HW42_07390	CF59_08950
HW42_07390	BU34_03730
HW42_07390	CF58_08880
HW42_07390	CF57_20145
HW42_07390	CF60_08990
HW42_07390	HW42_07390
HW42_07395	CF61_20830
HW42_07395	CF59_08955
HW42_07395	BU34_03725
HW42_07395	CF58_08885
HW42_07395	CF57_20140
HW42_07395	CF60_08995
HW42_07395	HW42_07395
HW42_07400	CF61_20825
HW42_07400	CF59_08960
HW42_07400	BU34_03720
HW42_07400	CF58_08890
HW42_07400	CF57_20135
HW42_07400	CF60_09000
HW42_07400	HW42_07400
HW42_07405	CF61_20820
HW42_07405	CF59_08965
HW42_07405	BU34_03715
HW42_07405	CF58_08895
HW42_07405	CF57_20130
HW42_07405	CF60_09005
HW42_07405	HW42_07405
HW42_07410	CF61_20810
HW42_07410	CF59_08975
HW42_07410	BU34_03705
HW42_07410	CF58_08905
HW42_07410	ECONIH1_04050
HW42_07410	CF57_20120
HW42_07410	CF60_09015
HW42_07410	HW42_07410
HW42_07415	CF61_20790
HW42_07415	CF59_09000
HW42_07415	BU34_03685
HW42_07415	CF58_08930
HW42_07415	ECONIH1_04060
HW42_07415	CF57_20100
HW42_07415	CF60_09040
HW42_07415	HW42_07415
HW42_07420	CF61_20785
HW42_07420	CF59_09005
HW42_07420	BU34_03680
HW42_07420	CF58_08935
HW42_07420	ECONIH1_04065
HW42_07420	CF57_20095
HW42_07420	CF60_09045
HW42_07420	HW42_07420
HW42_07425	CF61_20780
HW42_07425	CF59_09010
HW42_07425	BU34_03675
HW42_07425	CF58_08940
HW42_07425	ECONIH1_04070
HW42_07425	CF57_20090
HW42_07425	CF60_09050
HW42_07425	CF60_09075
HW42_07425	HW42_07425
HW42_07430	CF61_20775
HW42_07430	CF59_09015
HW42_07430	BU34_03670
HW42_07430	CF58_08945
HW42_07430	ECONIH1_04075
HW42_07430	CF57_20085
HW42_07430	CF60_09055
HW42_07430	HW42_07430
HW42_07435	CF61_20765
HW42_07435	CF59_09025
HW42_07435	BU34_03660
HW42_07435	CF58_08955
HW42_07435	ECONIH1_04085
HW42_07435	CF57_20075
HW42_07435	CF60_09070
HW42_07435	CF60_09090
HW42_07435	CF60_31520
HW42_07435	CF60_31525
HW42_07435	CF60_31530
HW42_07435	CF60_31535
HW42_07435	HW42_07435
HW42_07440	CF61_20760
HW42_07440	CF59_09030
HW42_07440	BU34_03655
HW42_07440	CF58_08960
HW42_07440	ECONIH1_04090
HW42_07440	CF57_20070
HW42_07440	CF60_09095
HW42_07440	HW42_07440
HW42_07445	CF61_20750
HW42_07445	CF59_09040
HW42_07445	BU34_03645
HW42_07445	CF58_08970
HW42_07445	ECONIH1_04095
HW42_07445	CF57_20060
HW42_07445	CF60_09105
HW42_07445	HW42_07445
HW42_07450	CF61_20745
HW42_07450	CF59_09045
HW42_07450	BU34_03640
HW42_07450	CF58_08975
HW42_07450	ECONIH1_04100
HW42_07450	CF57_20055
HW42_07450	CF60_09110
HW42_07450	HW42_07450
HW42_07455	CF61_20740
HW42_07455	BU34_03635
HW42_07455	CF57_20050
HW42_07455	HW42_07455
HW42_07460	CF61_20735
HW42_07460	BU34_03630
HW42_07460	CF57_20045
HW42_07460	HW42_07460
HW42_07465	CF61_20730
HW42_07465	BU34_03625
HW42_07465	CF57_20040
HW42_07465	HW42_07465
HW42_07490	CF61_20690
HW42_07490	CF59_09125
HW42_07490	BU34_03585
HW42_07490	CF58_09055
HW42_07490	ECONIH1_04220
HW42_07490	CF57_20000
HW42_07490	CF60_09190
HW42_07490	HW42_07490
HW42_07495	CF61_20685
HW42_07495	CF59_09130
HW42_07495	BU34_03580
HW42_07495	CF58_09060
HW42_07495	ECONIH1_04225
HW42_07495	CF57_19995
HW42_07495	CF60_09195
HW42_07495	HW42_07495
HW42_07500	CF61_20680
HW42_07500	CF59_09135
HW42_07500	BU34_03575
HW42_07500	CF58_09065
HW42_07500	ECONIH1_04230
HW42_07500	CF57_19990
HW42_07500	CF60_09200
HW42_07500	HW42_07500
HW42_07505	CF61_20675
HW42_07505	CF59_09140
HW42_07505	BU34_03570
HW42_07505	CF58_09070
HW42_07505	ECONIH1_04235
HW42_07505	CF57_19985
HW42_07505	CF60_09205
HW42_07505	HW42_07505
HW42_07510	CF61_20670
HW42_07510	CF59_09145
HW42_07510	CF59_13200
HW42_07510	BU34_03565
HW42_07510	CF58_09075
HW42_07510	CF58_13150
HW42_07510	ECONIH1_04240
HW42_07510	ECONIH1_09100
HW42_07510	CF57_19980
HW42_07510	CF60_09210
HW42_07510	CF60_13315
HW42_07510	HW42_07510
HW42_07510	HW42_10550
HW42_07515	CF61_20665
HW42_07515	CF59_09150
HW42_07515	BU34_03560
HW42_07515	CF58_09080
HW42_07515	ECONIH1_04245
HW42_07515	CF57_19975
HW42_07515	CF60_09215
HW42_07515	HW42_07515
HW42_07520	CF61_20660
HW42_07520	CF59_09155
HW42_07520	BU34_03555
HW42_07520	CF58_09085
HW42_07520	ECONIH1_04250
HW42_07520	CF57_19970
HW42_07520	CF60_09220
HW42_07520	HW42_07520
HW42_07525	CF61_20655
HW42_07525	CF59_09160
HW42_07525	BU34_03550
HW42_07525	CF58_09090
HW42_07525	ECONIH1_04255
HW42_07525	CF57_19965
HW42_07525	CF60_09225
HW42_07525	HW42_07525
HW42_07565	CF61_20610
HW42_07565	CF59_09175
HW42_07565	BU34_03505
HW42_07565	CF58_09135
HW42_07565	ECONIH1_04295
HW42_07565	CF57_19920
HW42_07565	CF60_09270
HW42_07565	HW42_07565
HW42_07570	CF61_20605
HW42_07570	CF59_09180
HW42_07570	BU34_03500
HW42_07570	CF58_09140
HW42_07570	ECONIH1_04300
HW42_07570	CF57_19915
HW42_07570	CF60_09275
HW42_07570	HW42_07570
HW42_07575	CF61_20600
HW42_07575	CF59_09185
HW42_07575	BU34_03495
HW42_07575	CF58_09145
HW42_07575	ECONIH1_04305
HW42_07575	CF57_19910
HW42_07575	CF60_09280
HW42_07575	HW42_07575
HW42_07580	CF61_20595
HW42_07580	CF59_09190
HW42_07580	BU34_03490
HW42_07580	CF58_09150
HW42_07580	ECONIH1_04310
HW42_07580	CF57_19905
HW42_07580	CF60_09285
HW42_07580	HW42_07580
HW42_07590	CF61_20580
HW42_07590	CF59_09205
HW42_07590	BU34_03475
HW42_07590	CF58_09165
HW42_07590	ECONIH1_04325
HW42_07590	CF57_19890
HW42_07590	CF60_09300
HW42_07590	HW42_07590
HW42_07595	CF61_20570
HW42_07595	CF59_09215
HW42_07595	BU34_03465
HW42_07595	CF58_09175
HW42_07595	ECONIH1_04330
HW42_07595	CF57_19880
HW42_07595	CF60_09310
HW42_07595	HW42_07595
HW42_07600	CF61_20565
HW42_07600	CF59_09220
HW42_07600	BU34_03460
HW42_07600	CF58_09180
HW42_07600	ECONIH1_04335
HW42_07600	CF57_19875
HW42_07600	CF60_09315
HW42_07600	HW42_07600
HW42_07605	CF61_20560
HW42_07605	CF59_09225
HW42_07605	BU34_03455
HW42_07605	CF58_09185
HW42_07605	ECONIH1_04340
HW42_07605	CF57_19870
HW42_07605	CF60_09320
HW42_07605	HW42_07605
HW42_07610	CF61_20555
HW42_07610	CF59_09230
HW42_07610	BU34_03450
HW42_07610	CF58_09190
HW42_07610	ECONIH1_04345
HW42_07610	ECONIH1_17550
HW42_07610	CF57_19865
HW42_07610	CF60_09325
HW42_07610	HW42_07610
HW42_07615	CF61_20545
HW42_07615	CF59_09240
HW42_07615	BU34_03440
HW42_07615	CF58_09200
HW42_07615	ECONIH1_04350
HW42_07615	CF57_19855
HW42_07615	CF60_09335
HW42_07615	HW42_07615
HW42_07620	CF61_20540
HW42_07620	CF59_09245
HW42_07620	BU34_03435
HW42_07620	CF58_09205
HW42_07620	ECONIH1_04360
HW42_07620	CF57_19850
HW42_07620	CF60_09340
HW42_07620	HW42_07620
HW42_07625	CF61_20535
HW42_07625	CF59_09250
HW42_07625	BU34_03430
HW42_07625	CF58_09210
HW42_07625	ECONIH1_04365
HW42_07625	CF57_19845
HW42_07625	CF60_09345
HW42_07625	HW42_07625
HW42_07630	CF61_20530
HW42_07630	CF59_09255
HW42_07630	BU34_03425
HW42_07630	CF58_09215
HW42_07630	ECONIH1_04370
HW42_07630	CF57_19840
HW42_07630	CF60_09350
HW42_07630	HW42_07630
HW42_07635	CF61_20525
HW42_07635	CF59_09260
HW42_07635	BU34_03420
HW42_07635	CF58_09220
HW42_07635	ECONIH1_04375
HW42_07635	CF57_19835
HW42_07635	CF60_09355
HW42_07635	HW42_07635
HW42_07640	CF61_20520
HW42_07640	CF59_09265
HW42_07640	BU34_03415
HW42_07640	CF58_09225
HW42_07640	ECONIH1_04380
HW42_07640	CF57_19830
HW42_07640	CF60_09360
HW42_07640	HW42_07640
HW42_07645	CF61_20515
HW42_07645	CF59_09270
HW42_07645	BU34_03410
HW42_07645	CF58_09230
HW42_07645	ECONIH1_04385
HW42_07645	CF57_19825
HW42_07645	CF60_09365
HW42_07645	HW42_07645
HW42_07650	CF61_20510
HW42_07650	CF59_09275
HW42_07650	BU34_03405
HW42_07650	CF58_09235
HW42_07650	ECONIH1_04390
HW42_07650	CF57_19820
HW42_07650	CF60_09370
HW42_07650	HW42_07650
HW42_07655	CF61_20505
HW42_07655	BU34_03400
HW42_07655	ECONIH1_04395
HW42_07655	CF57_19815
HW42_07655	HW42_07655
HW42_07670	CF61_20495
HW42_07670	CF59_09295
HW42_07670	BU34_03390
HW42_07670	CF58_09255
HW42_07670	ECONIH1_04400
HW42_07670	CF57_19805
HW42_07670	CF60_09390
HW42_07670	HW42_07670
HW42_07675	CF61_20490
HW42_07675	CF59_09300
HW42_07675	BU34_03385
HW42_07675	CF58_09260
HW42_07675	ECONIH1_04405
HW42_07675	CF57_19800
HW42_07675	CF60_09395
HW42_07675	HW42_07675
HW42_07680	CF61_20480
HW42_07680	CF59_09310
HW42_07680	BU34_03375
HW42_07680	CF58_09270
HW42_07680	ECONIH1_04410
HW42_07680	CF57_19790
HW42_07680	CF60_09405
HW42_07680	HW42_07680
HW42_07685	CF61_20475
HW42_07685	CF59_09315
HW42_07685	BU34_03370
HW42_07685	CF58_09275
HW42_07685	ECONIH1_04415
HW42_07685	CF57_19785
HW42_07685	CF60_09410
HW42_07685	HW42_07685
HW42_07695	CF61_20095
HW42_07695	CF59_09330
HW42_07695	BU34_02960
HW42_07695	CF58_09290
HW42_07695	ECONIH1_04425
HW42_07695	CF57_19375
HW42_07695	CF60_09425
HW42_07695	HW42_07695
HW42_07700	CF61_20090
HW42_07700	CF59_09335
HW42_07700	BU34_02955
HW42_07700	CF58_09295
HW42_07700	ECONIH1_04430
HW42_07700	CF57_19370
HW42_07700	CF60_09430
HW42_07700	HW42_07700
HW42_07705	CF61_20085
HW42_07705	CF59_09340
HW42_07705	BU34_02950
HW42_07705	CF58_09300
HW42_07705	ECONIH1_04435
HW42_07705	CF57_19365
HW42_07705	CF60_09435
HW42_07705	HW42_07705
HW42_07710	CF61_20080
HW42_07710	CF59_09345
HW42_07710	BU34_02945
HW42_07710	CF58_09305
HW42_07710	ECONIH1_04440
HW42_07710	CF57_19360
HW42_07710	CF60_09440
HW42_07710	HW42_07710
HW42_07720	CF61_20060
HW42_07720	CF59_09365
HW42_07720	BU34_02925
HW42_07720	CF58_09325
HW42_07720	ECONIH1_04450
HW42_07720	CF57_19340
HW42_07720	CF60_09460
HW42_07720	HW42_07720
HW42_07725	CF61_20045
HW42_07725	CF59_09370
HW42_07725	BU34_02910
HW42_07725	CF58_09330
HW42_07725	ECONIH1_04455
HW42_07725	CF57_19325
HW42_07725	CF60_09465
HW42_07725	HW42_07725
HW42_07730	CF61_20030
HW42_07730	CF59_09385
HW42_07730	BU34_02895
HW42_07730	CF58_09345
HW42_07730	ECONIH1_04465
HW42_07730	CF57_19310
HW42_07730	CF60_09480
HW42_07730	HW42_07730
HW42_07735	CF61_20025
HW42_07735	CF59_09390
HW42_07735	BU34_02890
HW42_07735	CF58_09350
HW42_07735	ECONIH1_04470
HW42_07735	CF57_19305
HW42_07735	CF60_09485
HW42_07735	HW42_07735
HW42_07740	CF61_20020
HW42_07740	CF59_09395
HW42_07740	BU34_02885
HW42_07740	CF58_09355
HW42_07740	ECONIH1_04475
HW42_07740	CF57_19300
HW42_07740	CF60_09490
HW42_07740	HW42_07740
HW42_07745	CF61_20015
HW42_07745	CF59_09400
HW42_07745	BU34_02880
HW42_07745	CF58_09360
HW42_07745	ECONIH1_04480
HW42_07745	CF57_19295
HW42_07745	CF60_09495
HW42_07745	HW42_07745
HW42_07750	CF61_20010
HW42_07750	CF59_09405
HW42_07750	BU34_02875
HW42_07750	CF58_09365
HW42_07750	ECONIH1_04485
HW42_07750	CF57_19290
HW42_07750	CF60_09500
HW42_07750	HW42_07750
HW42_07755	CF61_20005
HW42_07755	CF59_09410
HW42_07755	BU34_02870
HW42_07755	CF58_09370
HW42_07755	ECONIH1_04490
HW42_07755	CF57_19285
HW42_07755	CF60_09505
HW42_07755	HW42_07755
HW42_07760	CF61_19995
HW42_07760	CF59_09420
HW42_07760	BU34_02860
HW42_07760	CF58_09380
HW42_07760	ECONIH1_04495
HW42_07760	CF57_19275
HW42_07760	CF60_09515
HW42_07760	HW42_07760
HW42_07765	CF61_19990
HW42_07765	CF59_09425
HW42_07765	BU34_02855
HW42_07765	CF58_09385
HW42_07765	ECONIH1_04500
HW42_07765	CF57_19270
HW42_07765	CF60_09520
HW42_07765	HW42_07765
HW42_07770	CF61_19985
HW42_07770	CF59_09430
HW42_07770	BU34_02850
HW42_07770	CF58_09390
HW42_07770	ECONIH1_04505
HW42_07770	CF57_19265
HW42_07770	CF60_09525
HW42_07770	HW42_07770
HW42_07775	CF61_19980
HW42_07775	CF59_09435
HW42_07775	BU34_02845
HW42_07775	CF58_09395
HW42_07775	ECONIH1_04510
HW42_07775	CF57_19260
HW42_07775	CF60_09530
HW42_07775	HW42_07775
HW42_07780	CF61_19975
HW42_07780	CF59_09440
HW42_07780	BU34_02840
HW42_07780	CF58_09400
HW42_07780	ECONIH1_04515
HW42_07780	CF57_19255
HW42_07780	CF60_09535
HW42_07780	HW42_07780
HW42_07785	CF61_19970
HW42_07785	CF59_09445
HW42_07785	BU34_02835
HW42_07785	CF58_09405
HW42_07785	ECONIH1_04520
HW42_07785	CF57_19250
HW42_07785	CF60_09540
HW42_07785	HW42_07785
HW42_07790	CF61_19965
HW42_07790	CF59_09450
HW42_07790	BU34_02830
HW42_07790	CF58_09410
HW42_07790	ECONIH1_04525
HW42_07790	CF57_19245
HW42_07790	CF60_09545
HW42_07790	HW42_07790
HW42_07795	CF61_19960
HW42_07795	CF59_09455
HW42_07795	BU34_02825
HW42_07795	CF58_09415
HW42_07795	ECONIH1_04530
HW42_07795	CF57_19240
HW42_07795	CF60_09550
HW42_07795	HW42_07795
HW42_07800	CF61_19955
HW42_07800	CF59_09460
HW42_07800	BU34_02820
HW42_07800	CF58_09420
HW42_07800	ECONIH1_04535
HW42_07800	CF57_19235
HW42_07800	CF60_09555
HW42_07800	HW42_07800
HW42_07805	CF61_19950
HW42_07805	CF59_09465
HW42_07805	BU34_02815
HW42_07805	CF58_09425
HW42_07805	ECONIH1_04540
HW42_07805	CF57_19230
HW42_07805	CF60_09560
HW42_07805	HW42_07805
HW42_07810	CF61_19945
HW42_07810	CF59_09470
HW42_07810	BU34_02810
HW42_07810	CF58_09430
HW42_07810	ECONIH1_04545
HW42_07810	CF57_19225
HW42_07810	CF60_09565
HW42_07810	HW42_07810
HW42_07815	CF61_19930
HW42_07815	BU34_02795
HW42_07815	ECONIH1_04555
HW42_07815	CF57_19210
HW42_07815	HW42_07815
HW42_07820	CF61_19920
HW42_07820	CF59_09490
HW42_07820	BU34_02785
HW42_07820	CF58_09450
HW42_07820	CF57_19200
HW42_07820	CF60_09585
HW42_07820	HW42_07820
HW42_07825	CF61_19915
HW42_07825	CF59_09495
HW42_07825	BU34_02780
HW42_07825	CF58_09455
HW42_07825	ECONIH1_04565
HW42_07825	CF57_19195
HW42_07825	CF60_09590
HW42_07825	HW42_07825
HW42_07830	CF61_19905
HW42_07830	CF59_09505
HW42_07830	BU34_02770
HW42_07830	CF58_09465
HW42_07830	ECONIH1_04570
HW42_07830	CF57_19185
HW42_07830	CF60_09600
HW42_07830	HW42_07830
HW42_07835	CF61_19895
HW42_07835	CF59_09520
HW42_07835	BU34_02760
HW42_07835	CF58_09480
HW42_07835	ECONIH1_04575
HW42_07835	CF57_19175
HW42_07835	CF60_09615
HW42_07835	HW42_07835
HW42_07840	CF61_19890
HW42_07840	CF61_26700
HW42_07840	CF59_09525
HW42_07840	CF59_18665
HW42_07840	BU34_02755
HW42_07840	BU34_10035
HW42_07840	CF58_09485
HW42_07840	CF58_18720
HW42_07840	ECONIH1_04580
HW42_07840	ECONIH1_04885
HW42_07840	CF57_19170
HW42_07840	CF57_26430
HW42_07840	CF60_09620
HW42_07840	CF60_18440
HW42_07840	HW42_07840
HW42_07845	CF61_19885
HW42_07845	CF59_09530
HW42_07845	BU34_02750
HW42_07845	CF58_09490
HW42_07845	ECONIH1_04585
HW42_07845	CF57_19165
HW42_07845	CF60_09625
HW42_07845	HW42_07845
HW42_07850	CF61_19880
HW42_07850	CF59_09535
HW42_07850	BU34_02745
HW42_07850	CF58_09495
HW42_07850	ECONIH1_04600
HW42_07850	CF57_19160
HW42_07850	CF60_09630
HW42_07850	HW42_07850
HW42_07860	CF61_19855
HW42_07860	CF59_09560
HW42_07860	BU34_02720
HW42_07860	CF58_09520
HW42_07860	ECONIH1_04610
HW42_07860	CF57_19135
HW42_07860	CF60_09655
HW42_07860	HW42_07860
HW42_07865	CF61_19850
HW42_07865	CF59_09565
HW42_07865	BU34_02715
HW42_07865	ECONIH1_04615
HW42_07865	CF57_19130
HW42_07865	CF60_09660
HW42_07865	HW42_07865
HW42_07880	CF61_19830
HW42_07880	CF59_09580
HW42_07880	BU34_02695
HW42_07880	CF58_09540
HW42_07880	ECONIH1_04630
HW42_07880	CF57_19110
HW42_07880	CF60_09675
HW42_07880	HW42_07880
HW42_07885	CF61_19825
HW42_07885	CF59_09585
HW42_07885	BU34_02690
HW42_07885	CF58_09545
HW42_07885	ECONIH1_04635
HW42_07885	CF57_19105
HW42_07885	CF60_09680
HW42_07885	HW42_07885
HW42_07890	CF61_19815
HW42_07890	CF59_09595
HW42_07890	BU34_02680
HW42_07890	CF58_09555
HW42_07890	ECONIH1_04645
HW42_07890	CF57_19095
HW42_07890	CF60_09690
HW42_07890	HW42_07890
HW42_07895	CF61_19805
HW42_07895	CF59_09605
HW42_07895	BU34_02670
HW42_07895	CF58_09565
HW42_07895	ECONIH1_04650
HW42_07895	CF57_19085
HW42_07895	CF60_09700
HW42_07895	HW42_07895
HW42_07900	CF61_19795
HW42_07900	CF59_09615
HW42_07900	BU34_02660
HW42_07900	CF58_09575
HW42_07900	ECONIH1_04655
HW42_07900	CF57_19075
HW42_07900	CF60_09710
HW42_07900	HW42_07900
HW42_07905	CF61_19785
HW42_07905	CF59_09620
HW42_07905	BU34_02650
HW42_07905	CF58_09580
HW42_07905	ECONIH1_04660
HW42_07905	CF57_19065
HW42_07905	CF60_09715
HW42_07905	HW42_07905
HW42_07915	CF61_19770
HW42_07915	CF59_09635
HW42_07915	BU34_02635
HW42_07915	CF58_09595
HW42_07915	ECONIH1_04670
HW42_07915	CF57_19050
HW42_07915	CF60_09730
HW42_07915	HW42_07915
HW42_07920	CF61_19765
HW42_07920	CF59_09640
HW42_07920	BU34_02630
HW42_07920	CF58_09600
HW42_07920	ECONIH1_04675
HW42_07920	CF57_19045
HW42_07920	CF60_09735
HW42_07920	HW42_07920
HW42_07930	CF61_19755
HW42_07930	CF59_09650
HW42_07930	BU34_02620
HW42_07930	CF58_09610
HW42_07930	ECONIH1_04685
HW42_07930	CF57_19035
HW42_07930	CF60_09745
HW42_07930	HW42_07930
HW42_07935	CF61_19745
HW42_07935	CF59_09675
HW42_07935	BU34_02610
HW42_07935	CF58_09635
HW42_07935	ECONIH1_04710
HW42_07935	CF57_19025
HW42_07935	CF60_09770
HW42_07935	CF60_09775
HW42_07935	HW42_07935
HW42_07945	CF61_19730
HW42_07945	CF59_09690
HW42_07945	BU34_02595
HW42_07945	CF58_09650
HW42_07945	ECONIH1_04720
HW42_07945	CF57_19010
HW42_07945	CF60_09790
HW42_07945	HW42_07945
HW42_07950	CF61_19725
HW42_07950	CF59_09695
HW42_07950	BU34_02590
HW42_07950	CF58_09655
HW42_07950	ECONIH1_04725
HW42_07950	CF57_19005
HW42_07950	CF60_09795
HW42_07950	HW42_07950
HW42_07955	CF61_19720
HW42_07955	CF61_29910
HW42_07955	CF59_00835
HW42_07955	CF59_09700
HW42_07955	BU34_02585
HW42_07955	BU34_18195
HW42_07955	CF58_00825
HW42_07955	CF58_09660
HW42_07955	ECONIH1_04730
HW42_07955	ECONIH1_23255
HW42_07955	CF57_19000
HW42_07955	CF57_29215
HW42_07955	CF60_00830
HW42_07955	CF60_09800
HW42_07955	HW42_01270
HW42_07955	HW42_07955
HW42_07960	CF61_19710
HW42_07960	CF59_09705
HW42_07960	BU34_02575
HW42_07960	CF58_09665
HW42_07960	ECONIH1_04735
HW42_07960	CF57_18990
HW42_07960	CF60_09805
HW42_07960	HW42_07960
HW42_07965	CF61_19705
HW42_07965	CF59_09710
HW42_07965	BU34_02570
HW42_07965	CF58_09670
HW42_07965	ECONIH1_04740
HW42_07965	CF57_18985
HW42_07965	CF60_09810
HW42_07965	HW42_07965
HW42_07975	CF61_01920
HW42_07975	CF61_01925
HW42_07975	CF61_15560
HW42_07975	CF61_16650
HW42_07975	CF61_16995
HW42_07975	CF61_17000
HW42_07975	CF59_09725
HW42_07975	CF59_12330
HW42_07975	CF59_12335
HW42_07975	CF59_12675
HW42_07975	CF59_14770
HW42_07975	CF59_14775
HW42_07975	CF59_28490
HW42_07975	CF59_28495
HW42_07975	BU34_26335
HW42_07975	BU34_27435
HW42_07975	BU34_27775
HW42_07975	BU34_27780
HW42_07975	BU34_28840
HW42_07975	BU34_28845
HW42_07975	CF58_09685
HW42_07975	CF58_12275
HW42_07975	CF58_12280
HW42_07975	CF58_12620
HW42_07975	CF58_14805
HW42_07975	CF58_14810
HW42_07975	CF58_28510
HW42_07975	CF58_28515
HW42_07975	ECONIH1_04750
HW42_07975	ECONIH1_07585
HW42_07975	ECONIH1_07590
HW42_07975	ECONIH1_07870
HW42_07975	ECONIH1_08590
HW42_07975	ECONIH1_08595
HW42_07975	ECONIH1_20650
HW42_07975	ECONIH1_20655
HW42_07975	CF57_01175
HW42_07975	CF57_01180
HW42_07975	CF57_14825
HW42_07975	CF57_15915
HW42_07975	CF57_16260
HW42_07975	CF57_16265
HW42_07975	CF60_09825
HW42_07975	CF60_12415
HW42_07975	CF60_12420
HW42_07975	CF60_12760
HW42_07975	CF60_14495
HW42_07975	CF60_14500
HW42_07975	CF60_28105
HW42_07975	CF60_28110
HW42_07975	HW42_07975
HW42_07975	HW42_10345
HW42_07975	HW42_10350
HW42_07975	HW42_10955
HW42_07975	HW42_11740
HW42_07975	HW42_11745
HW42_07975	HW42_22480
HW42_07975	HW42_22485
HW42_07980	CF61_19680
HW42_07980	CF59_09730
HW42_07980	BU34_02545
HW42_07980	CF58_09690
HW42_07980	ECONIH1_04755
HW42_07980	CF57_18960
HW42_07980	CF60_09830
HW42_07980	HW42_07980
HW42_07985	CF61_19675
HW42_07985	CF59_09735
HW42_07985	BU34_02540
HW42_07985	CF58_09695
HW42_07985	ECONIH1_04760
HW42_07985	CF57_18955
HW42_07985	CF60_09835
HW42_07985	HW42_07985
HW42_07990	CF61_19670
HW42_07990	CF59_09740
HW42_07990	BU34_02535
HW42_07990	CF58_09700
HW42_07990	ECONIH1_04765
HW42_07990	CF57_18950
HW42_07990	CF60_09840
HW42_07990	HW42_07990
HW42_07995	CF61_19665
HW42_07995	CF59_09745
HW42_07995	BU34_02530
HW42_07995	CF58_09705
HW42_07995	ECONIH1_04770
HW42_07995	CF57_18945
HW42_07995	CF60_09845
HW42_07995	HW42_07995
HW42_08000	CF61_19660
HW42_08000	CF59_09750
HW42_08000	BU34_02525
HW42_08000	CF58_09710
HW42_08000	ECONIH1_04775
HW42_08000	CF57_18940
HW42_08000	CF60_09850
HW42_08000	HW42_08000
HW42_08005	CF61_19655
HW42_08005	BU34_02520
HW42_08005	CF58_09715
HW42_08005	ECONIH1_04790
HW42_08005	CF57_18935
HW42_08005	CF60_09855
HW42_08005	HW42_08005
HW42_08010	CF61_19650
HW42_08010	CF59_09760
HW42_08010	BU34_02515
HW42_08010	CF58_09720
HW42_08010	ECONIH1_04795
HW42_08010	CF57_18930
HW42_08010	CF60_09860
HW42_08010	HW42_08010
HW42_08015	CF61_19640
HW42_08015	CF61_19645
HW42_08015	CF59_09765
HW42_08015	BU34_02505
HW42_08015	BU34_02510
HW42_08015	CF58_09725
HW42_08015	ECONIH1_04800
HW42_08015	CF57_18920
HW42_08015	CF57_18925
HW42_08015	CF60_09865
HW42_08015	HW42_08015
HW42_08020	CF61_19635
HW42_08020	CF59_09770
HW42_08020	BU34_02500
HW42_08020	CF58_09730
HW42_08020	ECONIH1_04805
HW42_08020	CF57_18915
HW42_08020	CF60_09870
HW42_08020	HW42_08020
HW42_08030	CF61_19625
HW42_08030	CF59_09780
HW42_08030	BU34_02490
HW42_08030	CF58_09740
HW42_08030	ECONIH1_04815
HW42_08030	CF57_18905
HW42_08030	CF60_09880
HW42_08030	HW42_08030
HW42_08035	CF61_19620
HW42_08035	CF59_09785
HW42_08035	BU34_02485
HW42_08035	CF58_09745
HW42_08035	ECONIH1_04820
HW42_08035	CF57_18900
HW42_08035	CF60_09885
HW42_08035	HW42_08035
HW42_08040	CF61_19610
HW42_08040	CF59_09795
HW42_08040	BU34_02475
HW42_08040	CF58_09755
HW42_08040	ECONIH1_04825
HW42_08040	CF57_18890
HW42_08040	CF60_09895
HW42_08040	HW42_08040
HW42_08045	CF61_19605
HW42_08045	CF59_09800
HW42_08045	BU34_02470
HW42_08045	CF58_09760
HW42_08045	ECONIH1_04830
HW42_08045	CF57_18885
HW42_08045	CF60_09900
HW42_08045	HW42_08045
